,apple,positive,126415614616154112
3660,microsoft,irrelevant,126769617057234944
3661,microsoft,irrelevant,126769617019486209
3662,microsoft,irrelevant,126769616826531840
3663,microsoft,irrelevant,126769452967669761
3664,microsoft,irrelevant,126768905216720896
3665,microsoft,irrelevant,126768623472750592
3666,microsoft,irrelevant,126768380945502208
3667,microsoft,irrelevant,126767886814543872
3668,microsoft,irrelevant,126767288652271617
3669,microsoft,irrelevant,126767180112076800
3670,microsoft,irrelevant,126765812534099969
3671,microsoft,irrelevant,126765752928829441
3672,microsoft,irrelevant,126765300904505344
3673,microsoft,irrelevant,126764864197758976
3674,microsoft,irrelevant,126764589835759616
3675,microsoft,irrelevant,126764578695680000
3676,microsoft,irrelevant,126764341784625152
3677,microsoft,irrelevant,126763862409232384
3678,microsoft,irrelevant,126763321541148672
3679,microsoft,irrelevant,126762153012236288
3680,microsoft,irrelevant,126762113980055552
3681,microsoft,irrelevant,126761498885361664
3682,microsoft,irrelevant,126761427343130624
3683,microsoft,irrelevant,126761080541290496
3684,microsoft,irrelevant,126760617800515584
3685,microsoft,irrelevant,126759986780057600
3686,microsoft,irrelevant,126759818718482432
3687,microsoft,irrelevant,126759115488903168
3688,microsoft,irrelevant,126758582631927809
3689,microsoft,irrelevant,126757586174345216
3690,microsoft,irrelevant,126756934937350144
3691,microsoft,irrelevant,126756701855682560
3692,microsoft,irrelevant,126756084961652736
3693,microsoft,irrelevant,126755997975977984
3694,microsoft,irrelevant,126755662792364032
3695,microsoft,irrelevant,126754698102439936
3696,microsoft,irrelevant,126754357671772160
3697,microsoft,irrelevant,126754317775552513
3698,microsoft,irrelevant,126753938098761728
3699,microsoft,irrelevant,126753907794919424
3700,microsoft,irrelevant,126752731380719616
3701,microsoft,irrelevant,126752590162698241
3702,microsoft,irrelevant,126752126880858112
3703,microsoft,irrelevant,126751890150137856
3704,microsoft,irrelevant,126751116061974528
3705,microsoft,irrelevant,126749587133308928
3706,microsoft,irrelevant,126749255498088448
3707,microsoft,irrelevant,126746850106675200
3708,microsoft,irrelevant,126746549756768258
3709,microsoft,irrelevant,126745825283031040
3710,microsoft,irrelevant,126745438136176640
3711,microsoft,irrelevant,126744626974564352
3712,microsoft,irrelevant,126743570689429504
3713,microsoft,irrelevant,126743504675282944
3714,microsoft,irrelevant,126743035903094785
3715,microsoft,irrelevant,126742038048804866
3716,microsoft,irrelevant,126741924446076928
3717,microsoft,irrelevant,126741919500992512
3718,microsoft,irrelevant,126740492540055552
3719,microsoft,irrelevant,126738342900539392
3720,microsoft,irrelevant,126737787335606273
3721,microsoft,irrelevant,126737489229656066
3722,microsoft,irrelevant,126736841872388096
3723,microsoft,irrelevant,126736717939093504
3724,microsoft,irrelevant,126736619742035968
3725,microsoft,irrelevant,126736441379274752
3726,microsoft,irrelevant,126734707038756864
3727,microsoft,irrelevant,126734622263476224
3728,microsoft,irrelevant,126734381309108224
3729,microsoft,irrelevant,126734290850557952
3730,microsoft,irrelevant,126733828000722944
3731,microsoft,irrelevant,126733528758095872
3732,microsoft,irrelevant,126733262822440960
3733,microsoft,irrelevant,126732894092791808
3734,microsoft,irrelevant,126732424460767233
3735,microsoft,irrelevant,126731601584455682
3736,microsoft,irrelevant,126731253490794496
3737,microsoft,irrelevant,126731136318713856
3738,microsoft,irrelevant,126730979485302784
3739,microsoft,irrelevant,126726825505329152
3740,microsoft,irrelevant,126726459246129152
3741,microsoft,irrelevant,126726358800936960
3742,microsoft,irrelevant,126726063484178432
3743,microsoft,irrelevant,126725627758915584
3744,microsoft,irrelevant,126725465611304960
3745,microsoft,irrelevant,126724685315579904
3746,microsoft,irrelevant,126724454649839616
3747,microsoft,irrelevant,126724248256528385
3748,microsoft,irrelevant,126723588324737024
3749,microsoft,irrelevant,126723323471204352
3750,microsoft,irrelevant,126723066528153600
3751,microsoft,irrelevant,126722796599521281
3752,microsoft,irrelevant,126722505128935424
3753,microsoft,irrelevant,126721828432519170
3754,microsoft,irrelevant,126719767590604801
3755,microsoft,irrelevant,126719569179054080
3756,microsoft,irrelevant,126719029921579008
3757,microsoft,irrelevant,126717715657396224
3758,microsoft,irrelevant,126717214211575808
3759,microsoft,irrelevant,126715806565412864
3760,microsoft,irrelevant,126715672981016577
3761,microsoft,irrelevant,126714068093509633
3762,microsoft,irrelevant,126713830184198144
3763,microsoft,irrelevant,126713264582299648
3764,microsoft,irrelevant,126710706354663424
3765,microsoft,irrelevant,126710657948196864
3766,microsoft,irrelevant,126710063497887744
3767,microsoft,irrelevant,126709780038434816
3768,microsoft,irrelevant,126709737222963200
3769,microsoft,irrelevant,126708721328992257
3770,microsoft,irrelevant,126708681239822336
3771,microsoft,irrelevant,126707839912771585
3772,microsoft,irrelevant,126707460244373504
3773,microsoft,irrelevant,126705840521613312
3774,microsoft,irrelevant,126705791527952384
3775,microsoft,irrelevant,126705448438079488
3776,microsoft,irrelevant,126705060708225024
3777,microsoft,irrelevant,126704896383787008
3778,microsoft,irrelevant,126704346573455360
3779,microsoft,irrelevant,126704316005351424
3780,microsoft,irrelevant,126704236057739264
3781,microsoft,irrelevant,126703003351785472
3782,microsoft,irrelevant,126702733834194944
3783,microsoft,irrelevant,126702673830481920
3784,microsoft,irrelevant,126702046350024704
3785,microsoft,irrelevant,126701862383661056
3786,microsoft,irrelevant,126701401425444864
3787,microsoft,irrelevant,126699572490813441
3788,microsoft,irrelevant,126699294987259904
3789,microsoft,irrelevant,126699236615127041
3790,microsoft,irrelevant,126698924709920768
3791,microsoft,irrelevant,126698924621832192
3792,microsoft,irrelevant,126698507657678848
3793,microsoft,irrelevant,126696228745523200
3794,microsoft,irrelevant,126695671163133952
3795,microsoft,irrelevant,126695665769250818
3796,microsoft,irrelevant,126694595026366464
3797,microsoft,irrelevant,126694584322490368
3798,microsoft,irrelevant,126693348735057920
3799,microsoft,irrelevant,126691436744810496
3800,microsoft,irrelevant,126690582893572096
3801,microsoft,irrelevant,126690506976657408
3802,microsoft,irrelevant,126689129131028480
3803,microsoft,irrelevant,126689124638932993
3804,microsoft,irrelevant,126689077700476929
3805,microsoft,irrelevant,126689077230698496
3806,microsoft,irrelevant,126688740826550272
3807,microsoft,irrelevant,126688659868106752
3808,microsoft,irrelevant,126687780943306752
3809,microsoft,irrelevant,126687120071999490
3810,microsoft,irrelevant,126687048647184384
3811,microsoft,irrelevant,126686733222944768
3812,microsoft,irrelevant,126686455752962048
3813,microsoft,irrelevant,126686446357716992
3814,microsoft,irrelevant,126686301780049920
3815,microsoft,irrelevant,126685380681547777
3816,microsoft,irrelevant,126685141174202369
3817,microsoft,irrelevant,126684849934303233
3818,microsoft,irrelevant,126684618605867008
3819,microsoft,irrelevant,126682886756777984
3820,microsoft,irrelevant,126682505033154560
3821,microsoft,irrelevant,126681644223578113
3822,microsoft,irrelevant,126681070413418496
3823,microsoft,irrelevant,126680181359378432
3824,microsoft,irrelevant,126680158508810240
3825,microsoft,irrelevant,126679552310251521
3826,microsoft,irrelevant,126679463839801344
3827,microsoft,irrelevant,126679305169289216
3828,microsoft,irrelevant,126679060431634432
3829,microsoft,irrelevant,126679053347467264
3830,microsoft,irrelevant,126678520033325057
3831,microsoft,irrelevant,126678376277749760
3832,microsoft,irrelevant,126678301539446784
3833,microsoft,irrelevant,126677890531201024
3834,microsoft,irrelevant,126677821492961280
3835,microsoft,irrelevant,126677668933533696
3836,microsoft,irrelevant,126677325008994306
3837,microsoft,irrelevant,126676840181022720
3838,microsoft,irrelevant,126676566154555395
3839,microsoft,irrelevant,126676435988512768
3840,microsoft,irrelevant,126675755026493440
3841,microsoft,irrelevant,126675459353223168
3842,microsoft,irrelevant,126675434065764352
3843,microsoft,irrelevant,126675392663789569
3844,microsoft,irrelevant,126675085758173187
3845,microsoft,irrelevant,126674938076725248
3846,microsoft,irrelevant,126673983235035138
3847,microsoft,irrelevant,126673920014299137
3848,microsoft,irrelevant,126673684936146944
3849,microsoft,irrelevant,126673474751172608
3850,microsoft,irrelevant,126673257175855106
3851,microsoft,irrelevant,126673062258147328
3852,microsoft,irrelevant,126671792877223936
3853,microsoft,irrelevant,126671141854134273
3854,microsoft,irrelevant,126671001357529089
3855,microsoft,irrelevant,126671000736763904
3856,microsoft,irrelevant,126670954112880640
3857,microsoft,irrelevant,126669765778485248
3858,microsoft,irrelevant,126669192157073408
3859,microsoft,irrelevant,126668863667572736
3860,microsoft,irrelevant,126668329002872833
3861,microsoft,irrelevant,126668278386012160
3862,microsoft,irrelevant,126666904764030977
3863,microsoft,irrelevant,126666281461096448
3864,microsoft,irrelevant,126666155376132097
3865,microsoft,irrelevant,126666022517350400
3866,microsoft,irrelevant,126665539719409664
3867,microsoft,irrelevant,126665086961065985
3868,microsoft,irrelevant,126665078861869056
3869,microsoft,irrelevant,126664812947181568
3870,microsoft,irrelevant,126664329335541760
3871,microsoft,irrelevant,126664120274653184
3872,microsoft,irrelevant,126663390302187521
3873,microsoft,irrelevant,126663150148911105
3874,microsoft,irrelevant,126662722673844224
3875,microsoft,irrelevant,126662658991718400
3876,microsoft,irrelevant,126662635033858049
3877,microsoft,irrelevant,126662553316245504
3878,microsoft,irrelevant,126662533347164161
3879,microsoft,irrelevant,126662436966236160
3880,microsoft,irrelevant,126661775922966528
3881,microsoft,irrelevant,126661415510614018
3882,microsoft,irrelevant,126660850051321858
3883,microsoft,irrelevant,126660622883631104
3884,microsoft,irrelevant,126660026013188097
3885,microsoft,irrelevant,126659873579610113
3886,microsoft,irrelevant,126659604628242432
3887,microsoft,irrelevant,126657946758295552
3888,microsoft,irrelevant,126657340920438785
3889,microsoft,irrelevant,126656806368968704
3890,microsoft,irrelevant,126656462566080513
3891,microsoft,irrelevant,126656050664443904
3892,microsoft,irrelevant,126655886893649921
3893,microsoft,irrelevant,126655535545204737
3894,microsoft,irrelevant,126655432361123840
3895,microsoft,irrelevant,126655411871940608
3896,microsoft,irrelevant,126654661322211328
3897,microsoft,irrelevant,126654651654340608
3898,microsoft,irrelevant,126654309894070273
3899,microsoft,irrelevant,126654232538521600
3900,microsoft,irrelevant,126653714357432320
3901,microsoft,irrelevant,126653276040073216
3902,microsoft,irrelevant,126652806546464768
3903,microsoft,irrelevant,126652711188963328
3904,microsoft,irrelevant,126652683040993280
3905,microsoft,irrelevant,126652553038540800
3906,microsoft,irrelevant,126652025181179904
3907,microsoft,irrelevant,126651878351183873
3908,microsoft,irrelevant,126651164325457920
3909,microsoft,irrelevant,126650231159922689
3910,microsoft,irrelevant,126650224625205248
3911,microsoft,irrelevant,126650108640100352
3912,microsoft,irrelevant,126650101304262656
3913,microsoft,irrelevant,126650034052792321
3914,microsoft,irrelevant,126649985897996288
3915,microsoft,irrelevant,126649791299063808
3916,microsoft,irrelevant,126649528924389378
3917,microsoft,irrelevant,126648588129419264
3918,microsoft,irrelevant,126648260352942080
3919,microsoft,irrelevant,126648259040120832
3920,microsoft,irrelevant,126648114886086657
3921,microsoft,irrelevant,126648049459142656
3922,microsoft,irrelevant,126647771821383682
3923,microsoft,irrelevant,126647390282326017
3924,microsoft,irrelevant,126646647856955392
3925,microsoft,irrelevant,126646439924334592
3926,microsoft,irrelevant,126646302032396289
3927,microsoft,irrelevant,126645036426334208
3928,microsoft,irrelevant,126644764383780865
3929,microsoft,irrelevant,126644360434565124
3930,microsoft,irrelevant,126643786557296640
3931,microsoft,irrelevant,126643010296487936
3932,microsoft,irrelevant,126642364667269120
3933,microsoft,irrelevant,126641501978632192
3934,microsoft,irrelevant,126640207167631361
3935,microsoft,irrelevant,126639750756040706
3936,microsoft,irrelevant,126638913145159681
3937,microsoft,irrelevant,126638752167759872
3938,microsoft,irrelevant,126638520034013184
3939,microsoft,irrelevant,126637475153186816
3940,microsoft,irrelevant,126637471676104704
3941,microsoft,irrelevant,126636564469121024
3942,microsoft,irrelevant,126636005922050048
3943,microsoft,irrelevant,126633706566856704
3944,microsoft,irrelevant,126632414830276608
3945,microsoft,irrelevant,126631816873517056
3946,microsoft,irrelevant,126630944999346176
3947,microsoft,irrelevant,126630702392426496
3948,microsoft,irrelevant,126630465246466048
3949,microsoft,irrelevant,126629195546755072
3950,microsoft,irrelevant,126628979636572160
3951,microsoft,irrelevant,126628891929493504
3952,microsoft,irrelevant,126628699402539008
3953,microsoft,irrelevant,126628570536742912
3954,microsoft,irrelevant,126626670181490688
3955,microsoft,irrelevant,126626576069693440
3956,microsoft,irrelevant,126626327888539648
3957,microsoft,irrelevant,126625929215754240
3958,microsoft,irrelevant,126625386565087232
3959,microsoft,irrelevant,126625317157744640
3960,microsoft,irrelevant,126625265928515584
3961,microsoft,irrelevant,126624831297949696
3962,microsoft,irrelevant,126623895334817792
3963,microsoft,irrelevant,126622818220785664
3964,microsoft,irrelevant,126622165595459584
3965,microsoft,irrelevant,126622031163822081
3966,microsoft,irrelevant,126622030006202368
3967,microsoft,irrelevant,126621969461415936
3968,microsoft,irrelevant,126621883411070976
3969,microsoft,irrelevant,126621712656760832
3970,microsoft,irrelevant,126621298272112643
3971,microsoft,irrelevant,126620982009008129
3972,microsoft,irrelevant,126620721236545536
3973,microsoft,irrelevant,126620532060848129
3974,microsoft,irrelevant,126619975518666752
3975,microsoft,irrelevant,126618143966756864
